,0
0,2.5954475849360223e-05
1,0.000537628428308176
2,0.0030552125856961178
3,0.0004708883475526783
4,0.00021875915358746472
5,0.0005598751218933419
6,0.0002298825003800477
7,5.1908951698720446e-05
8,0.000608076291327868
9,2.966225811355454e-05
10,0.00467180565288484
11,3.3370040377748854e-05
12,0.0006636930252907828
13,0.0006562774607623942
14,0.0009491922596337452
15,0.00100480899359666
16,0.0032072316585280846
17,0.017426576641713293
18,0.00030033036339973974
19,0.0001890968954739102
20,0.0015720996800183905
21,1.483112905677727e-05
22,4.8201169434526124e-05
23,0.0040563137970285835
24,1.483112905677727e-05
25,0.03368890965246957
26,0.0001668502018887443
27,0.0018353522207761872
28,0.00516123291175849
29,0.0017834432690774667
30,0.003144199360036781
31,0.0015461452041690303
32,1.483112905677727e-05
33,4.449338717033181e-05
34,5.932451622710908e-05
35,7.786342754808066e-05
36,0.008349925658965604
37,0.0018798456079465189
38,0.0005153817347230102
39,0.00022246693585165905
40,0.00045605721849590106
41,0.00028920701660715677
42,0.0003337004037774886
43,0.00011494125019002385
44,0.00028549923434296245
45,0.0011012113324657122
46,0.011279073647679114
47,0.0007304331060462805
48,3.707782264194318e-05
49,0.0001483112905677727
50,0.0008045887513301669
51,0.0006377385494414226
52,8.527899207646931e-05
53,0.0022506238343659507
54,2.966225811355454e-05
55,0.00035594709736265446
56,9.640233886905225e-05
57,0.0015498529864332246
58,0.0005821218154785079
59,0.004071144926085361
60,0.0012791848811470395
61,0.0005190895169872045
62,0.0028438689966370414
63,5.561673396291476e-05
64,7.415564528388635e-05
65,0.0012791848811470395
66,0.0006303229849130339
67,0.0003485315328342658
68,0.00028920701660715677
69,0.0011308735905792668
70,0.0013718794377518976
71,1.853891132097159e-05
72,0.0006636930252907828
73,0.00013348016151099542
74,0.00041527161358976357
75,0.0041823783940111905
76,0.0005302128637797873
77,1.483112905677727e-05
78,0.0004486416539675124
79,0.0001928046777381045
80,0.0001260645969826068
81,0.0009862700822756885
82,0.0006266152026488396
83,0.0001260645969826068
84,0.0005561673396291476
85,0.00021875915358746472
86,0.013381386191477291
87,1.853891132097159e-05
