,0,1,2,3
0,0.15563170111639218,0.0,0.0,0.0
1,0.0,0.035811423390752495,0.0,0.0
2,0.0,0.0,0.004195385076415942,0.0
3,0.0,0.0,0.001198681450404555,0.0
4,0.018017022217309605,0.0,0.0,0.0
5,0.001215872664971814,0.0,0.0,0.0
6,0.011053387863380126,0.0,0.0,0.0
7,0.004310821266718249,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0036163749457543757
9,0.0,0.05651254155333938,0.0,0.0
10,0.0,0.0,0.020077914294276297,0.0
11,0.006963634353929479,0.0,0.0,0.0
12,0.004200287388084448,0.0,0.0,0.0
13,0.0,0.0,0.003296373988612526,0.0
14,0.02354371614899967,0.0,0.0,0.0
15,0.0,0.0,0.023374288282888823,0.0
16,0.2279208577428982,0.0,0.0,0.0
17,0.0,0.0,0.0029967036260113876,0.0
18,0.0,0.0,0.005094396164219359,0.0
19,0.009837515198408312,0.0,0.0,0.0
20,0.0011053387863380127,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0017358599739621004
22,0.003868685752183044,0.0,0.0,0.0
23,0.0,0.0,0.0014983518130056938,0.0
24,0.0006632032718028076,0.0,0.0,0.0
25,0.0,0.0,0.002097692538207971,0.0
26,0.008068973140267492,0.0,0.0,0.0
27,0.0,0.0,0.005993407252022775,0.0
28,0.0,0.0,0.013485166317051244,0.0
29,0.006963634353929479,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0011572399826414003
31,0.0,0.001813236627379873,0.0,0.0
32,0.02100143694042224,0.0,0.0,0.0
33,0.0,0.001813236627379873,0.0,0.0
34,0.0,0.0,0.0026970332634102486,0.0
35,0.011274455620647729,0.0,0.0,0.0
36,0.0,0.0,0.001198681450404555,0.0
37,0.0009948049077042114,0.0,0.0,0.0
38,0.0015474743008732177,0.0,0.0,0.0
39,0.0,0.0,0.0,0.014176189787357154
40,0.0,0.01042611060743427,0.0,0.0
41,0.0,0.0,0.0,0.003182409952263851
42,0.0,0.0,0.001198681450404555,0.0
43,0.0,0.0,0.0017980221756068325,0.0
44,0.00044213551453520505,0.0,0.0,0.0
45,0.0,0.0,0.0,0.007377404889338927
46,0.0,0.0,0.00719208870242733,0.0
47,0.0,0.0,0.0014983518130056938,0.0
48,0.0,0.005137503777576307,0.0,0.0
49,0.0,0.0,0.00239736290080911,0.0
50,0.0,0.0,0.0,0.0007232749891508751
51,0.0,0.0006044122091266244,0.0,0.0
52,0.0,0.0,0.00239736290080911,0.0
53,0.0,0.0,0.001198681450404555,0.0
54,0.007516303747098486,0.0,0.0,0.0
55,0.0,0.0,0.0,0.006798784898018226
56,0.016137946280534984,0.0,0.0,0.0
57,0.006742566596661877,0.0,0.0,0.0
58,0.0,0.003173164097914778,0.0,0.0
59,0.0030949486017464354,0.0,0.0,0.0
60,0.0,0.0,0.0,0.006220164906697526
61,0.0,0.0,0.0,0.01923911471141328
62,0.0,0.0,0.0,0.0014465499783017503
63,0.0,0.0,0.014683847767455798,0.0
64,0.0,0.0,0.0014983518130056938,0.0
65,0.0,0.0,0.002097692538207971,0.0
66,0.0,0.0,0.0,0.0017358599739621004
67,0.0,0.0,0.0,0.007956024880659628
68,0.0,0.0015110305228165609,0.0,0.0
69,0.0,0.0,0.0,0.005786199913207001
70,0.0,0.0,0.0,0.008100679878489801
71,0.0,0.0,0.0,0.0014465499783017503
72,0.0,0.0,0.0,0.0017358599739621004
73,0.00044213551453520505,0.0,0.0,0.0
74,0.010390184591577319,0.0,0.0,0.0
75,0.002873880844478833,0.0,0.0,0.0
76,0.003316016359014038,0.0,0.0,0.0
77,0.021554106333591245,0.0,0.0,0.0
78,0.0,0.08325778180719251,0.0,0.0
79,0.0,0.008008461770927773,0.0,0.0
80,0.0,0.04140223632517377,0.0,0.0
81,0.0,0.010275007555152614,0.0,0.0
82,0.0,0.09927470534904805,0.0,0.0
83,0.0007737371504366088,0.0,0.0,0.0
84,0.0,0.010728316711997582,0.0,0.0
85,0.0,0.0025687518887881535,0.0,0.0
86,0.01138498949928153,0.0,0.0,0.0
87,0.0,0.00347537020247809,0.0,0.0
88,0.0,0.05318827440314294,0.0,0.0
89,0.0,0.010879419764279238,0.0,0.0
90,0.0,0.00967059534602599,0.0,0.0
91,0.0,0.0006044122091266244,0.0,0.0
92,0.0,0.0021154427319431852,0.0,0.0
93,0.0,0.0,0.0,0.0036163749457543757
94,0.0,0.0,0.0,0.0014465499783017503
95,0.0,0.0,0.0,0.0030377549544336755
96,0.0,0.010577213659715926,0.0,0.0
97,0.01934342876091522,0.0,0.0,0.0
98,0.0,0.02130553037171351,0.0,0.0
99,0.002431745329943628,0.0,0.0,0.0
100,0.005747761688957666,0.0,0.0,0.0
101,0.0027633469658450314,0.0,0.0,0.0
102,0.0022106775726760254,0.0,0.0,0.0
103,0.0008842710290704101,0.0,0.0,0.0
104,0.0008842710290704101,0.0,0.0,0.0
105,0.006853100475295678,0.0,0.0,0.0
106,0.0,0.0009066183136899365,0.0,0.0
107,0.0006632032718028076,0.0,0.0,0.0
108,0.0,0.0010577213659715926,0.0,0.0
109,0.0,0.0007555152614082804,0.0,0.0
110,0.0,0.0075551526140828044,0.0,0.0
111,0.0,0.0,0.0,0.0007232749891508751
112,0.0,0.012994862496222424,0.0,0.0
113,0.0,0.0006044122091266244,0.0,0.0
114,0.027965071294351718,0.0,0.0,0.0
115,0.0,0.0012088244182532487,0.0,0.0
116,0.0,0.007101843457237836,0.0,0.0
117,0.0,0.003626473254759746,0.0,0.0
118,0.0,0.003626473254759746,0.0,0.0
119,0.0,0.014203686914475672,0.0,0.0
120,0.0,0.0025687518887881535,0.0,0.0
121,0.0,0.004986400725294651,0.0,0.0
122,0.005416160053056261,0.0,0.0,0.0
123,0.0011053387863380127,0.0,0.0,0.0
124,0.0,0.004533091568449683,0.0,0.0
125,0.0,0.001964339679661529,0.0,0.0
126,0.0009948049077042114,0.0,0.0,0.0
127,0.0,0.011332728921124207,0.0,0.0
128,0.0,0.0006044122091266244,0.0,0.0
129,0.0,0.00347537020247809,0.0,0.0
130,0.004974024538521056,0.0,0.0,0.0
131,0.0,0.018736778482925355,0.0,0.0
132,0.011163921742013928,0.0,0.0,0.0
133,0.006963634353929479,0.0,0.0,0.0
134,0.0,0.01314596554850408,0.0,0.0
135,0.0,0.004381988516168027,0.0,0.0
136,0.004089753509450646,0.0,0.0,0.0
137,0.0,0.004381988516168027,0.0,0.0
138,0.0005526693931690063,0.0,0.0,0.0
139,0.0,0.001813236627379873,0.0,0.0
140,0.006632032718028076,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0007232749891508751
142,0.0005526693931690063,0.0,0.0,0.0
143,0.0,0.0042308854638863705,0.0,0.0
144,0.0006632032718028076,0.0,0.0,0.0
145,0.0011053387863380127,0.0,0.0,0.0
146,0.0,0.004835297673012995,0.0,0.0
147,0.0013264065436056152,0.0,0.0,0.0
148,0.0,0.0006044122091266244,0.0,0.0
149,0.010058582955675915,0.0,0.0,0.0
150,0.0,0.0,0.0029967036260113876,0.0
151,0.0027633469658450314,0.0,0.0,0.0
152,0.0,0.009066183136899365,0.0,0.0
153,0.0,0.0007555152614082804,0.0,0.0
154,0.0035370841162816404,0.0,0.0,0.0
155,0.0,0.0009066183136899365,0.0,0.0
156,0.0017685420581408202,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0020251699696224503
158,0.0,0.007101843457237836,0.0,0.0
159,0.0,0.0,0.0,0.0008679299869810502
160,0.0,0.0,0.002097692538207971,0.0
161,0.0,0.009821698398307646,0.0,0.0
162,0.0,0.0075551526140828044,0.0,0.0
163,0.0,0.0,0.0,0.003182409952263851
164,0.0006632032718028076,0.0,0.0,0.0
165,0.0,0.007857358718646117,0.0,0.0
166,0.0,0.007404049561801148,0.0,0.0
167,0.00044213551453520505,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0007232749891508751
169,0.0,0.0,0.0,0.0014465499783017503
170,0.003868685752183044,0.0,0.0,0.0
171,0.0,0.011937141130250831,0.0,0.0
172,0.0,0.010728316711997582,0.0,0.0
173,0.0,0.003626473254759746,0.0,0.0
174,0.0,0.001964339679661529,0.0,0.0
175,0.002100143694042224,0.0,0.0,0.0
176,0.0,0.0006044122091266244,0.0,0.0
177,0.0,0.0015110305228165609,0.0,0.0
178,0.0,0.003324267150196434,0.0,0.0
179,0.0,0.001964339679661529,0.0,0.0
180,0.0,0.006799637352674524,0.0,0.0
181,0.002431745329943628,0.0,0.0,0.0
182,0.0,0.0,0.0014983518130056938,0.0
183,0.0,0.0,0.0,0.0008679299869810502
184,0.0,0.001662133575098217,0.0,0.0
185,0.002100143694042224,0.0,0.0,0.0
186,0.0,0.0025687518887881535,0.0,0.0
187,0.0,0.0006044122091266244,0.0,0.0
188,0.006300431082126672,0.0,0.0,0.0
189,0.0,0.0,0.0,0.005930854911037176
190,0.0,0.0027198549410698096,0.0,0.0
191,0.0006632032718028076,0.0,0.0,0.0
192,0.0,0.0009066183136899365,0.0,0.0
193,0.0,0.001964339679661529,0.0,0.0
194,0.0,0.001662133575098217,0.0,0.0
195,0.0,0.0022665457842248413,0.0,0.0
196,0.001989609815408423,0.0,0.0,0.0
197,0.006632032718028076,0.0,0.0,0.0
198,0.006189897203492871,0.0,0.0,0.0
199,0.0,0.0025687518887881535,0.0,0.0
200,0.0,0.0015110305228165609,0.0,0.0
201,0.0,0.0,0.0,0.0011572399826414003
