,0,1,2,3,4,5,6,7,8
0,0.004669110553733359,0.03106309087401119,0.044877484082577655,0.08489291915878834,0.005710978197954852,0.016554119235963727,0.006019679722168628,0.058267412695350185,0.007601775033764229
1,0.0007717538105344395,0.001620683002122323,0.008643642677985723,0.05506463438163226,0.00034728921474049776,0.008952344202199498,0.0006559907389542736,0.006945784294809956,0.00038587690526721975
2,0.008527879606405556,0.0009646922631680494,0.012540999421184642,0.0010804553347482154,0.00023152614316033186,0.0006945784294809955,0.0006174030484275516,0.001504919930542157,3.858769052672197e-05
3,0.004398996720046305,0.008527879606405556,0.02087594057495659,0.020837352884429866,0.001620683002122323,0.008412116534825391,0.00644414431796257,0.017210109974918,0.0011190430252749372
4,0.0008103415010611615,0.021107466718116922,0.004900636696893691,0.0028169014084507044,0.004167470576885973,0.0011962184063283813,0.0008875168821146054,0.003279953694771368,0.0003087015242137758
5,0.001543507621068879,0.0034343044568782557,0.03106309087401119,0.001504919930542157,0.00023152614316033186,0.001504919930542157,0.0021994983600231526,0.0011576307158016593,0.00042446459579394174
6,0.0025853752652903726,0.0008103415010611615,0.003279953694771368,0.0017750337642292108,0.0,0.0013119814779085472,0.04842755161103608,0.0010804553347482154,0.00023152614316033186
7,0.0004630522863206637,0.0021223229789697085,0.0040517075053058075,0.005170750530580745,3.858769052672197e-05,0.01736446073702489,0.0005788153579008296,0.007601775033764229,0.0007717538105344395
8,0.0005016399768473857,0.0008103415010611615,0.001582095311595601,0.003164190623191202,0.00027011383368705385,0.0010032799536947713,0.0005788153579008296,0.0049392243874204125,0.013505691684352691
9,0.0012733937873818252,0.009608334941153773,0.012270885587497588,0.004206058267412696,0.006405556627435848,0.0036658306000385875,0.0005788153579008296,0.08805710978197955,0.005132162840054023
10,0.0006559907389542736,0.0008489291915878835,0.0022380860505498744,0.11753810534439514,0.001697858383175767,0.004398996720046305,0.0010418676442214933,0.004977812077947135,0.00042446459579394174
11,0.0001543507621068879,0.0008489291915878835,0.0018136214547559329,0.0007331661200077176,0.00034728921474049776,0.0003087015242137758,0.00023152614316033186,0.05058846228053251,0.014701910090681072
